Feature ID,OTU_ID,Immediate_annotated_taxa,rank,threshold,min,max,mean
0ffb82804dd163483a4126bd0c017ab8,OTU4198,Comamonadaceae,family,0.94,1,9,2.75
1034052197094f2bb981fb21ec30b453,OTU3361,Bacteria,domain,1,1,21,1.8
103c0d12ff819d5cd375a20b2b5b289a,OTU4506,Bacteria,domain,1,1,21,1.8
103dfd1a5a67ef9084a6c5f1b35f63b8,OTU2916,Bacteria,domain,1,1,21,1.8
1071c4d631d2570ae93c8857c00b78d8,OTU3201,Bacteria,domain,0.99,1,21,1.8
1072a1e3d7f54329aef42ae3641efa77,OTU4106,Paenibacillus,genus,1,6,15,10.47
10773e42ceb95b6a57f2646db49c1106,OTU4385,Alphaproteobacteria,class,0.98,1,11,2.03
10791f7226e8ccc230cc643d7111aa0d,OTU4780,Alphaproteobacteria,class,1,1,11,2.03
1095807a6f7f94c665a0df49af23f051,OTU1842,WPS-1_genera_incertae_sedis,genus,1,1,1,1
10a80c610b27ed2e64f5bc782c10100a,OTU827,Acidimicrobineae,suborder,0.92,1,2,1.5
10b1663dc2c566633671568a3386dc65,OTU217,Actinoplanes,genus,0.98,3,6,5.17
10c20b8fb8f9d62ae644bdd60daa6b48,OTU1777,Betaproteobacteria,class,1,1,10,2.77
10e3024c4e62d1f604cb45c615b8a26d,OTU2517,Bacteria,domain,1,1,21,1.8
10f6e2120725a8680479fe313262a076,OTU1646,Bacteria,domain,1,1,21,1.8
111a9e35a461284671874018e8c1e89b,OTU1716,Actinobacteria,class,0.96,1,11,1.83
11210257e299f12507da8928a0ac4680,OTU2318,Bacteria,domain,1,1,21,1.8
1122153c2c64e0844986ff868e947c57,OTU4262,Legionella,genus,1,3,4,3.08
11344d1246f0e537d7922a1f3070870a,OTU83,Sphingomonas,genus,0.99,1,4,2.18
1138ca1e13c09310c28e65272daf86ba,OTU2070,Acidobacteria_Gp4,class,0.99,1,1,1
1141578dd52c1af34aeac9491000f944,OTU865,Rhizobium,genus,0.88,3,6,3.24
115a6551372d105d19aee91be057452b,OTU230,Spartobacteria,class,1,1,1,1
1174e5aedd7a14945af2686a73fdcd67,OTU749,Verrucomicrobiaceae,family,1,3,3,3
1178e0e7881680d550aebdd1d4e35788,OTU968,Verrucomicrobiaceae,family,1,3,3,3
117d5905a147e23f4a26d6d950589186,OTU317,Erythrobacter,genus,1,1,2,1.2
118d205ed39165f96f4b987a04010952,OTU1887,Coxiellaceae,family,1,1,1,1
1194989f29b8d0fc23be696c640daac8,OTU640,Betaproteobacteria,class,1,1,10,2.77
119962888c1a35e6d0b2103e7fbef49c,OTU1610,Bacteria,domain,0.99,1,21,1.8
11aa69cf89d895f447ef57212c215e74,OTU5468,Massilia,genus,0.99,6,8,7
11bc679f5b4975f60311b3e6ee5c2a55,OTU1971,Sphingomonadaceae,family,0.92,1,5,2.23
11c658fac2aa0bb39dc406fbb81ce73e,OTU2049,Coxiellaceae,family,1,1,1,1
11df0d3c7594b9333651dbfebbd65d58,OTU4964,Bacteria,domain,1,1,21,1.8
120f6b29d7b8a7d36bbfeeaf5f46f015,OTU5052,Algoriphagus,genus,0.9,3,3,3
1210fcfea7e44b25f869260f1d6ad95c,OTU2899,Betaproteobacteria,class,1,1,10,2.77
122d77c36bacd0447b640ab4428fc97b,OTU3166,Gp6,genus,1,1,1,1
12357d0679e559e36c40ecf8e798bdd4,OTU3801,Acidobacteria_Gp1,class,1,1,2,1.1
12877d9ba2971c291c0e46fe78ee6937,OTU396,Sphingopyxis,genus,0.99,1,1,1
1287969080fcc7c00005cce17559ba10,OTU125,Actinomycetales,order,0.99,1,11,2.3
128c00adde1b123ebc067882d42b6ad5,OTU4535,Chromatiales,order,0.94,1,3,1.79
129e600700a7c48ab340cf01f6bcd469,OTU3636,Nocardioides,genus,1,2,3,2.5
12a7ef27fc4c6e1e3f8ad90bc6321f5f,OTU2619,Armatimonadetes,phylum,1,2,2,2
12b4bae82d69744b5658a4bc0f901f91,OTU3468,Gp6,genus,1,1,1,1
12ceb942f9c1a66cb94a28b62b79261d,OTU5415,Gardnerella,genus,1,2,2,2
12d2f538baaed2bcf95949825b843d4f,OTU2296,Legionella,genus,1,3,4,3.08
12f1e7da7b08194269cb1416532cf80a,OTU1462,Acidobacteria,phylum,1,1,2,1.28
12faac9c5e61f03a7eed0bb29a39ccce,OTU1635,Niastella,genus,1,3,3,3
130e1f5a2938825ca080cc92514e0d14,OTU1497,Saccharibacteria_genera_incertae_sedis,genus,1,1,1,1
1315914646faea5abffe6a00686659f4,OTU656,Chloroflexia,class,0.99,2,3,2.5
1323651b8ec7fc979c46b8015e11bc1a,OTU222,Micromonosporaceae,family,1,1,6,3.17
1336c0c85c6b61cc244547ee00a6f87c,OTU2858,Pseudomonas,genus,1,1,9,4.89
13385c410b7c81ffad65ead48e8f66f8,OTU969,Verrucomicrobia,phylum,1,1,3,1.52
1341cb9c0f57296de755d8c814dcba15,OTU5266,Xanthomonadaceae,family,1,1,4,2.15
13472595aafb8980103ff4d1f114328b,OTU3496,Lysobacter,genus,0.81,2,3,2.12
1364f72c0eefef30bfb6c224f9d00778,OTU4508,Sphaerobacteraceae,family,1,2,2,2
138b9f32288854dbd036c6a48d6df7cf,OTU4087,Acidobacteria_Gp3,class,1,2,2,2
1390dd2585b97bd840c75da21a93f4e9,OTU1139,Niastella,genus,1,3,3,3
139b3a842bac5a67836f791535c71ed2,OTU2121,Methylobacterium,genus,1,4,11,5.7
13a04ec2e0f299d531cc9fdd7df306ba,OTU1240,Chitinophagaceae,family,1,1,6,3.38
13a41ed38085e503c9dfc497c3bb31d4,OTU5026,Alphaproteobacteria,class,1,1,11,2.03
13abf49e378a078d7ecb6df9b3fe8e81,OTU4873,Proteobacteria,phylum,1,1,21,1.96
13b1eda47a2b93d1d45e7bb10dd412b1,OTU1369,Rhodococcus,genus,1,3,6,4.26
13c04f4fafe48a78ab8d320ed48cdadd,OTU4096,Bacteria,domain,1,1,21,1.8
13c373930ed033401db4f1ee8122bcce,OTU679,Mycobacterium,genus,1,1,3,1.14
13c93d222fa58ec2f6678c484b071a2f,OTU1218,Bacteriovoracaceae,family,1,2,2,2
13d916694f694dbcadc9359f37b88211,OTU5044,Alphaproteobacteria,class,0.98,1,11,2.03
13deb9f95df5e2354aea7b662537be30,OTU4187,Actinobacteria,class,0.96,1,11,1.83
140aa0a38e3c8141b440dd407edcc6d7,OTU5177,Nannocystineae,suborder,0.97,2,2,2
140d25ab6a8759b7582bf68a942d6499,OTU2106,Chitinophagaceae,family,1,1,6,3.38
141bef8065f48e94548d703f95f6a912,OTU4966,Bacteria,domain,1,1,21,1.8
142a8b73dbe60fdc59fba3ded50af760,OTU614,Mycobacterium,genus,0.99,1,3,1.14
142da7aef4239834a94a518526b69dc8,OTU5036,Bacteria,domain,1,1,21,1.8
147891ac582ebf9cea4579684f7b616d,OTU312,Streptosporangiaceae,family,1,5,6,5.5
149436d99f5caff3f17611bc8c9874b9,OTU1775,Sphingomonadaceae,family,0.95,1,5,2.23
149748149aab23989ce973831fa4f3cc,OTU73,Sphingomonas,genus,0.99,1,4,2.18
149dd8076dcb0a842c936d046b73c4ab,OTU4687,Rhodospirillales,order,0.9,1,10,3.06
14a3b45354c40f0d2b39973e59c25da8,OTU3662,Saccharibacteria_genera_incertae_sedis,genus,0.94,1,1,1
14ac2d9195a3deec93a189d98db68d0b,OTU1565,Bacteria,domain,1,1,21,1.8
14ad518a67c975dbba2bd62f19eedb32,OTU1870,Acidimicrobineae,suborder,0.99,1,2,1.5
14b3e0f92140459afafa1a8f6d5d2b77,OTU1424,Nocardioidaceae,family,1,2,3,2.17
14c989c85511d0aa5d35242944f217a9,OTU5390,Gammaproteobacteria,class,1,1,21,2.69
14d7c13563ee68f431c0facf55f60376,OTU2689,Saccharibacteria_genera_incertae_sedis,genus,1,1,1,1
14efb375ed9cb43d1ff01f99540cf511,OTU3519,Nocardioides,genus,1,2,3,2.5
14f8fca6211669f181055e45ea37cac5,OTU1548,Gemmata,genus,1,3,5,4
151fc77322c9a8d5e27feece0f1777c8,OTU186,Methylocystaceae,family,1,1,3,2.25
152f07f9200e94609a960f047ff159b1,OTU4903,Bacteria,domain,0.97,1,21,1.8
153b4b5cf547ac9251cfd04833e89a19,OTU4724,Nannocystineae,suborder,1,2,2,2
1548f22062f47a1663213dde0f72af64,OTU4244,Chloroflexi,phylum,0.83,1,3,1.71
1560166c7a1fffe4709e0beb6309856d,OTU1396,Mycobacterium,genus,1,1,3,1.14
156259d1f2c8c328f491b195ee58c284,OTU4398,Gammaproteobacteria,class,0.99,1,21,2.69
157412641b9840c0ea65101947f7d697,OTU1790,Bacteria,domain,1,1,21,1.8
157fbd340ada42843799dacef01334ae,OTU5449,Sphingomonas,genus,0.99,1,4,2.18
1580def67130808f2497195ff42e2550,OTU2046,Chitinophagaceae,family,1,1,6,3.38
1583eac4ec1c10e8e6cf8d3d711e5078,OTU885,Chloroflexia,class,0.91,2,3,2.5
158dfe6c26ebff115f042f6ce48216dc,OTU4995,Bacteria,domain,1,1,21,1.8
15c8932b11610a46f040e65691f987ff,OTU1278,Cystobacterineae,suborder,1,2,4,3
15cc1a8b5992a7345d83968bb76b0bcf,OTU1324,Chelatococcus,genus,1,2,2,2
15cd9a23711beea44dcb37a4deb7c3d2,OTU4772,Planctomycetaceae,family,1,1,8,2.54
15d69f7f44e8803ba7adcb9bf41e55dc,OTU598,Spartobacteria,class,1,1,1,1
15d80b1180739f073f462500106c1e40,OTU5078,Burkholderiales,order,1,1,9,3.48
15e31ed9ce93b2cf1e2336d116d52cfd,OTU2062,Verrucomicrobiaceae,family,1,3,3,3
15f0d83e6c860ff839099592b0125657,OTU3426,Bacteria,domain,1,1,21,1.8
15fb7f0c3f0febc4015ef2b7bd486c43,OTU2000,Brevundimonas,genus,1,2,2,2
1610d7799e61bc29b1536ef223c4a03b,OTU196,Hyphomicrobium,genus,0.99,1,1,1
1617e5fa9b02cd2e0b174da892cb76c4,OTU4117,Alphaproteobacteria,class,0.84,1,11,2.03
163ae152acbe32766e64a64720a139a9,OTU1595,Rubrobacteridae,subclass,1,1,1,1
1657f1f8d9cba485ca02286c3fe951dc,OTU958,Bacteria,domain,0.76,1,21,1.8
165c776119d8a307a71ebc0120b57b64,OTU5353,Bosea,genus,0.96,1,2,1.75
1664daed593b773ff5ae1d4ce7c361bf,OTU3925,Bacteria,domain,0.99,1,21,1.8
166fc4f17e361be7dee21d3229f10e37,OTU627,Kineosporiaceae,family,1,4,4,4
168fbbd3f09a65209b1669a8ef47bd6e,OTU4407,Pseudomonas,genus,1,1,9,4.89
16949ed73cd55d1b822ba4109295a5e6,OTU4891,Comamonadaceae,family,0.86,1,9,2.75
1696be02e7ba775e43f0d3c203aaa565,OTU3015,Massilia,genus,1,6,8,7
169ea4f6248bce057ce3d3d33e9fe8cf,OTU4333,Chloroflexi,phylum,0.8,1,3,1.71
16aeba1ae66560bc351a1785f57bbed0,OTU3645,Gp6,genus,1,1,1,1
16c231966afad2999e84bbe541e6f4ab,OTU283,Arthrobacter,genus,0.99,4,9,5.71
170fb78076cfa8ac5a6e2a488c4e9358,OTU1024,Bacteria,domain,1,1,21,1.8
171fb8f1e7cde088caab3924c1bf8cba,OTU3811,Cytophagales,order,1,1,8,2.69
17290ade222f500128765e513ec05794,OTU4853,Bacteria,domain,0.97,1,21,1.8
172a5a4dbf3269cea68aad799627de62,OTU3638,Gammaproteobacteria,class,0.98,1,21,2.69
173e18ca7788ec6d738ce17fe84ae173,OTU1631,Alphaproteobacteria,class,1,1,11,2.03
176543095200a8ec85cb0c06c5138f94,OTU4784,Sphingomonadales,order,0.99,1,5,1.76
177b9c5a7fbd0c6cad8485c10933a4dc,OTU563,Polaromonas,genus,1,1,2,1.5
17985095afaf333778dfb3ff6c898c00,OTU1192,Intrasporangiaceae,family,1,2,2,2
17ae8ac9fa68a9435cbbd43d57c607e4,OTU3197,WPS-1_genera_incertae_sedis,genus,1,1,1,1
17af00679a939c518346c578c14f714c,OTU1932,Rhodospirillaceae,family,1,1,10,3.48
17c0ffdda0869ea0563a43e2a9a48069,OTU2439,Gemmatimonas,genus,0.96,1,2,1.67
17d0cc20f85924f7fb9cebf67c1525cd,OTU1503,Bacteria,domain,1,1,21,1.8
17fc7189e2e4cbcecc3214034b6e338c,OTU1301,Intrasporangiaceae,family,1,2,2,2
1814e15f4b59504fe380c453b33726aa,OTU1038,Actinobacteria,class,0.92,1,11,1.83
185bcaa6a38ab7cb392e67a947ff499d,OTU5034,Cytophagaceae,family,1,1,4,3
186152c3d1d227ad030fe0afa2a31880,OTU3077,Burkholderia,genus,0.92,2,7,4.76
186db7f28ed24fbcc70832fce4c160e0,OTU2427,Oxalobacteraceae,family,0.88,1,8,3.51
1877fb5c71a1f1d7d61c293347bdf7ee,OTU3967,Aurantimonadaceae,family,0.82,1,3,1.84
187bb8137710bc6e2d69850fe54d3774,OTU3743,Bacillaceae 2,family,0.98,6,10,7.18
18e254f3d7bb622efa36b6ab761d4e16,OTU295,Novosphingobium,genus,0.92,3,5,3.33
18f31a77253c60565c1c26f5f2b5fbaf,OTU3133,Algoriphagus,genus,1,3,3,3
190bddc27d998535c7f361c3ca24bbb1,OTU2392,Rhodobacteraceae,family,0.99,1,6,2.82
190c4bd1ef23dc1f6b855eeca38f87ae,OTU3886,Flavobacterium,genus,1,1,13,4.74
191bf61b737b1bca7f3cd0ffab22dfa9,OTU2977,Rhizobiales,order,1,1,11,2.2
191dda18b2b61b0fcedd7c94b3fb45c5,OTU3141,Chloroflexi,phylum,0.85,1,3,1.71
19272b943a49575df7bad5fef52c087e,OTU3025,Caulobacteraceae,family,1,1,3,2
193620cf957caaa9e5a4706aec7d1ebb,OTU5012,Labilithrix,genus,0.9,4,4,4
19381cfbc7def670c7afb2fb1713dcda,OTU2489,Acidovorax,genus,0.92,3,4,3.5
1948ef98a1695f52df58c3c40862238c,OTU77,Phenylobacterium,genus,1,1,1,1
194b1e7b6c2be675a51fc6aeca3c71b2,OTU3826,Bacteria,domain,1,1,21,1.8
196777ef74ab4ce67bdacc35affe4e54,OTU2177,Actinobacteria,class,0.95,1,11,1.83
196f7ce43bb562776edb4084e45435d2,OTU4837,Pedobacter,genus,1,3,7,4.83
1976ee00d1b7f0959991b4abc53acae9,OTU5148,Saprospiraceae,family,0.86,2,3,2.5
197a6eee904a0e2431a74d590987400a,OTU3557,Polyangiaceae,family,0.95,3,4,3.67
1983f42ec80231244dae071a69909d9b,OTU1355,Xanthomonadaceae,family,1,1,4,2.15
19ba61643eab27e93ef1169619155f97,OTU4596,Bdellovibrio,genus,0.87,1,2,1.5
19e093643fc66759963035e7683b9cd1,OTU4441,Bacteroidetes,phylum,1,1,13,1.29
1a1a29478741b4092f1c23492b1e64d8,OTU2700,Acidobacteria_Gp4,class,1,1,1,1
1a1aef4df31d972dd3795e364a667cc6,OTU4864,Proteobacteria,phylum,1,1,21,1.96
1a28d069d6a88f38bd3ac1636ccaa870,OTU4305,Bacteria,domain,1,1,21,1.8
1a2a8d453663dcb12acdc53cf9f3513e,OTU789,Flavisolibacter,genus,0.88,3,3,3
1a3bbda45c0b2ca26ff87245ed27dde7,OTU3369,Fictibacillus,genus,1,7,7,7
1a3c3d12b561f8e5b3ef9773c84b67ef,OTU4666,Xanthomonadaceae,family,1,1,4,2.15
1a464a19f23bd7524e912a093e3eaf64,OTU2329,Nocardioidaceae,family,1,2,3,2.17
1a4de0fedc205502699defafc9505787,OTU2033,Mycobacterium,genus,1,1,3,1.14
1a51057fec21939698c264f4a46b65ad,OTU2539,Cytophagales,order,1,1,8,2.69
1a5142b8455f11a6bb179ab8f16c9a99,OTU4176,Alteromonadales,order,0.83,1,16,7.38
1a6f40d5bf09a66738697de45a921fe4,OTU3067,Comamonadaceae,family,1,1,9,2.75
1a7211490981941f46e01ae0f83445c6,OTU5267,Proteobacteria,phylum,0.93,1,21,1.96
1a7677e5896935098cd1de66ec377021,OTU4797,Bacteria,domain,0.99,1,21,1.8
1a7a971d3bcf21592d1ebabf35d100fd,OTU1288,Brevundimonas,genus,0.99,2,2,2
1a880bdea6cfd625c5042b36fcbe038b,OTU46,Ensifer,genus,0.91,2,5,3.03
1ab07e97511c097dd527ff93b614276c,OTU830,Mycobacterium,genus,1,1,3,1.14
1ad6c8fd80868cafad3fdec20f3b19de,OTU2722,Nannocystineae,suborder,0.97,2,2,2
1b10b696d84999d0e5d741f2f9ae1dba,OTU1459,Nitrososphaera,genus,1,1,2,1.25
1b242f451a6aeb30e537926d6b89e0bd,OTU3525,Bacteria,domain,1,1,21,1.8
1b26b0b495186dbe49c59220c9ba0815,OTU1083,Comamonadaceae,family,1,1,9,2.75
1b27f363a1bc22a26c1cd28a07f5137b,OTU3999,Bacteria,domain,1,1,21,1.8
1b38ad9ee788d7d127e2917d2e17c3bc,OTU2876,Gp6,genus,1,1,1,1
1b3a529ff03bd783348c84795a2fb75b,OTU487,Shewanella,genus,1,8,14,9.39
1b3fde6bc3d2fd9a31813524b8095555,OTU3528,Bacteria,domain,1,1,21,1.8
1b405dc740e0cff1cedde4020d0db408,OTU711,Gammaproteobacteria,class,1,1,21,2.69
1b49937f1f5ccd0c45d7aa4c866b85ea,OTU1629,Pseudomonas,genus,1,1,9,4.89
1b6864d352cd20ac3ea0ffb081f8b127,OTU3348,Opitutus,genus,1,1,2,1.2
1ba181d491a06ecc814d4d804721186b,OTU781,Sphaerobacteraceae,family,0.87,2,2,2
1ba92e0c6ae5989559962f51f6b760ef,OTU4069,Gemmatimonas,genus,0.94,1,2,1.67
1babbe28cd10c5c237f9221c5173308a,OTU4669,Flavobacterium,genus,1,1,13,4.74
1bb07e17ef1097a371fe2311900a7c7f,OTU3643,Chloroflexia,class,0.99,2,3,2.5
1be7b60d473fb9c309836302a0412781,OTU2992,Betaproteobacteria,class,1,1,10,2.77
1bed9d8a92ef9e6d0ce394824d6a16d2,OTU791,Comamonadaceae,family,1,1,9,2.75
1c1d695850174d2fa34140707021a5a3,OTU2912,Aeromicrobium,genus,1,2,2,2
1c373f503b706f85f401752eb705ef0d,OTU5204,Bacteria,domain,1,1,21,1.8
1c4a16674110d5f042a96c6a7087e78d,OTU2828,Actinobacteria,class,1,1,11,1.83
1c72254fcb559cacf6f2f70f77caa279,OTU1558,Rhizobiales,order,1,1,11,2.2
1c9b1fe7234a00bb4dabbaa2cba9d1d7,OTU4549,Bacteria,domain,1,1,21,1.8
1c9c903831c99b92a61fb53661ca1fa4,OTU1847,Chitinophagaceae,family,1,1,6,3.38
1cba8fe7d7ab65fa28d0fb5dddb86b57,OTU1433,Verrucomicrobiaceae,family,0.9,3,3,3
1cbf11523fbf472116c21ac8de4e4d2e,OTU905,Bacteriovoracaceae,family,1,2,2,2
1cd0a081bb1a7bc56fd94d2016d97727,OTU2890,Chloroflexi,phylum,0.82,1,3,1.71
1ce6921a75ef3f859483211480890c88,OTU862,Acidobacteria_Gp4,class,1,1,1,1
1cfb81ab16d9b04405903374701d1796,OTU5405,Methylophilaceae,family,0.99,1,3,2
1d12459a67f13165cd5cf0cc792d57e2,OTU4212,Bacteria,domain,1,1,21,1.8
1d1cc88ecbbd84125b8ff6e75b39e2e0,OTU4536,Bacteria,domain,0.98,1,21,1.8
1d2f7d576c14ea5d2384e1ef3201b00f,OTU2736,Betaproteobacteria,class,1,1,10,2.77
1d716e83f3c417e2bc21c8bea219d08f,OTU2872,Burkholderiales,order,1,1,9,3.48
1d7f834254ee53d0202585f685c5804b,OTU5262,Bacteria,domain,1,1,21,1.8
1d89e8f24e8d02bc5926e82786f36024,OTU5193,Gp6,genus,0.85,1,1,1
1d8a4e0cb2ba7fe647f49835ae026389,OTU313,Massilia,genus,0.99,6,8,7
1d9a9b7497b9e400a43da4769066952d,OTU2215,Gemmatimonas,genus,0.98,1,2,1.67
1d9c79709ad85112332d5ded18def78d,OTU129,Lysobacter,genus,1,2,3,2.12
1d9d10071e18e7e3582f3e6391434b71,OTU3205,Flavobacteriaceae,family,1,1,13,2.97
1daf0861e9e236d8be96a3af5d15a565,OTU747,Labilithrix,genus,0.98,4,4,4
1dd212c7282ac4f8aed5d0914c72ef47,OTU2563,Pseudoxanthomonas,genus,1,1,2,1.33
1ddb973e04874c348afa58aa9d965588,OTU819,Verrucomicrobiaceae,family,1,3,3,3
1dde2a434d4f7e3636fb24cce4d99814,OTU444,Xanthomonadaceae,family,1,1,4,2.15
1ddf1c07b35240981b45417adf83c779,OTU4975,Gammaproteobacteria,class,0.99,1,21,2.69
1de41d926d9ede055c1410aa1b12e8d7,OTU729,Rubrobacteridae,subclass,1,1,1,1
1de65d52f215357e5fa458896185204e,OTU241,Streptomyces,genus,1,5,7,6.21
1dea6b3e12e84f6f3c9ff810819567ed,OTU4860,Chitinophagaceae,family,0.95,1,6,3.38
1defd9fef1cc471682d6edb1b1209d3a,OTU3294,Acidobacteria,phylum,0.91,1,2,1.28
1df44a4645abc29d53e059615faf0e76,OTU448,Sphingomonadales,order,1,1,5,1.76
1e00b9e8ba706da75b4630a669b3cc5a,OTU710,Xanthomonadaceae,family,1,1,4,2.15
1e0a6dfd5711b1f77e23675ec1ab08c6,OTU3663,Acidobacteria,phylum,0.8,1,2,1.28
1e0b72f169b8c1e6d905b61fa4133ab2,OTU3269,Sorangiineae,suborder,1,3,4,3.84
1e1560acf654aea0b2c25a215c9d32b5,OTU3181,Bacteria,domain,1,1,21,1.8
1e4174a9e5f0000c4f3eb91e69b158ba,OTU4169,Chitinophagaceae,family,1,1,6,3.38
1e4f812814ff753fed0922985e5edb5f,OTU4621,Chitinophaga,genus,1,6,6,6
1e4fe20691e3f7e8899edf6f4864c1c5,OTU5089,Bdellovibrio,genus,0.94,1,2,1.5
1e528c5f179ce7f1f4f00fcf1927eafc,OTU3373,Acidobacteria_Gp4,class,1,1,1,1
1e5551f549fb37015db4c53a301539ed,OTU1174,Betaproteobacteria,class,1,1,10,2.77
1e5b81f4ce700277ba1684bf9119f369,OTU4835,Bacteria,domain,0.99,1,21,1.8
1e69356f8ae1106244eb0f98af3228f1,OTU4515,Bacteria,domain,1,1,21,1.8
1e927614c953ec6cfb9c045bcd21426f,OTU3041,Methylotenera,genus,0.95,1,3,2
1e96793fb3cd6c93daf32b5e15dc0499,OTU2620,Bacteria,domain,1,1,21,1.8
1e9ebb6fcd18b34ecaeb12f264d93881,OTU3802,Nitrospira,genus,1,1,1,1
1ec6cba0d308f805ee5b6b91062af9e4,OTU290,Spartobacteria,class,1,1,1,1
1ed70eed6b847629eeea8adc40ea4859,OTU3973,Gemmobacter,genus,0.92,3,3,3
1ee7f69cb2326a424047f6e9b1c72e58,OTU3497,Chitinophagaceae,family,1,1,6,3.38
1effef3240fb0e235aedc53da06a90d5,OTU2686,Legionella,genus,1,3,4,3.08
1f03e811d59af45590ef904d7b9afcad,OTU1994,Bacteria,domain,1,1,21,1.8
1f0feff12cbb5e3301c25a6a23459f5a,OTU4341,Acidobacteria,phylum,1,1,2,1.28
1f18ed391bc0c2603bdcadf037b822a1,OTU2440,WPS-1_genera_incertae_sedis,genus,0.96,1,1,1
1f4287933a14829d00f31eb5a2854c4a,OTU4252,Rhodospirillaceae,family,1,1,10,3.48
1f6ea277b4075e79096e45d205a0cc75,OTU4580,Methylophaga,genus,1,3,3,3
1f712c52b9a0eb5ed4a685275b8bea41,OTU184,Rhizobiales,order,1,1,11,2.2
1f97c0f9d7d4af9cf5cf409acffed607,OTU4091,Verrucomicrobiaceae,family,1,3,3,3
1fa3c4bdb87d6beb4cbae677154e5f5d,OTU2,Rhizobium,genus,1,3,6,3.24
1fa40075da7aa4f4bafc112e84f1bfd5,OTU504,Gemmatimonas,genus,0.82,1,2,1.67
1fa9059ea5a57259c19413562e65f8fb,OTU892,Lysobacter,genus,0.97,2,3,2.12
1fb1de1183e2002fe612813cb2065dc2,OTU3806,Bacteria,domain,1,1,21,1.8
1fba6ac54c889b839b4c71b785b26e7f,OTU1236,Acidobacteria_Gp1,class,1,1,2,1.1
1fbd5e5f48f0dc5208df77a40bd204ce,OTU308,Oxalobacteraceae,family,1,1,8,3.51
1fc9a6756eee3da12777380fdd50ef01,OTU427,Oxalobacteraceae,family,1,1,8,3.51
1fd2db59f6f2f776bfea1fda3c6342e4,OTU4609,Verrucomicrobiaceae,family,1,3,3,3
1fe6fc662455994576307b5042498bf9,OTU4959,Leptospiraceae,family,0.84,2,2,2
200da90c203d069b733f62065ee2f25c,OTU562,Rubrobacteridae,subclass,1,1,1,1
20124f920b972ec7c0a0a60f22ef8b88,OTU938,Acidimicrobineae,suborder,0.85,1,2,1.5
202473cc6f6287d4a4b9d67f07de584e,OTU4872,Bacteria,domain,1,1,21,1.8
20288a011be764b6cc6a15a50f0d909a,OTU1439,Bacteria,domain,1,1,21,1.8
203cc6b05db7ff16bac31b9dd67882d7,OTU1390,Comamonadaceae,family,0.81,1,9,2.75
203ff3a07380e50683d126637d03c749,OTU1873,Brevundimonas,genus,1,2,2,2
205fc8402356c84e17cd6bc54411d024,OTU1786,Pseudomonas,genus,1,1,9,4.89
206ed83fd7dcb227e4c41606bea1c1be,OTU192,Proteobacteria,phylum,1,1,21,1.96
208679ba380a7d8215af96434a7b644b,OTU3135,Bacteria,domain,0.99,1,21,1.8
20a486f0fb21690664fb0a39a0397d3e,OTU1279,Gemmatimonas,genus,1,1,2,1.67
20abe1bc76dd3ee0f2b1e193ff128440,OTU2637,Burkholderiales,order,0.94,1,9,3.48
20bf2d7ad9aa76f1b5a4d1585ccb90af,OTU2221,Xanthomonadaceae,family,1,1,4,2.15
20cd4a60c4ea48c191b267a18403cfe7,OTU1675,Spartobacteria,class,1,1,1,1
20d7c3b81976ee49376bd37f006f1c35,OTU2935,Cytophagales,order,1,1,8,2.69
20da9a3eae12cd32e299c80b68a4ad06,OTU5031,Saccharibacteria_genera_incertae_sedis,genus,1,1,1,1
20f2e7353da38dca7dcc6a91e3982fa6,OTU1779,Bacteria,domain,1,1,21,1.8
2100086110b6aea6956bd87feafe568d,OTU1019,Pseudonocardiaceae,family,1,3,5,3.65
213224393c33e20a1a684b32339b205f,OTU23,Actinoplanes,genus,0.91,3,6,5.17
213b7cfb577b92570f2b1581e06d8845,OTU1419,Flavisolibacter,genus,0.89,3,3,3
2148d2cca9711c418371ac77bfd3a18e,OTU1186,Steroidobacter,genus,0.94,1,1,1
2168da94e1184e0669ee876cbad4034f,OTU2770,Oxalobacteraceae,family,0.94,1,8,3.51
216b76370c62a3f649f73f1741fe43f2,OTU4577,Acidobacteria,phylum,1,1,2,1.28
216c2f3ce25c1b587327d05bb26ec548,OTU809,Rhizobiales,order,0.93,1,11,2.2
2179fabb2426cad0f7a7684855bba9c7,OTU2036,Acidobacteria_Gp4,class,0.9,1,1,1
217dfa0a442156d4cfba276e466fd4d4,OTU3088,Nocardioides,genus,1,2,3,2.5
2182e9308f044fbdfb6d81bd56f2756c,OTU4627,Thermoplasmata,class,0.92,1,2,1.1
2186e7ff535da0f73a32288210eb32df,OTU4898,Bacteria,domain,1,1,21,1.8
21968b87dd992e9e0c4445fa26cde8ce,OTU4894,Archaea,domain,0.35,1,4,1.18
21ae37460cbab85c913116610041111b,OTU1006,Chitinophagaceae,family,1,1,6,3.38
21bdd1eb4aec00ac9528cbcacb76d905,OTU3364,Betaproteobacteria,class,1,1,10,2.77
21cdf19ec6b4ba0b4d6dce4ff6e0b6b9,OTU1075,Acidobacteria_Gp3,class,1,2,2,2
21cf175d740e424424474e43c6088798,OTU4078,Bacteria,domain,1,1,21,1.8
21d679e664156d0f061119f23dc7e243,OTU2712,Chloroflexia,class,0.85,2,3,2.5
21e2d1e550bf0b87586b744cb8b3246e,OTU2260,GpI,genus,1,1,6,3.93
